,year,time,isCloudy,temp
0,20220101,015600,True,-1.444444444444445
1,20220101,015800,True,-1.2222222222222239
2,20220101,020000,True,-1.444444444444445
3,20220101,020200,True,-1.1111111111111114
4,20220101,020400,True,-1.7222222222222232
5,20220101,020600,True,-1.4999999999999973
6,20220101,020800,True,-1.4999999999999973
7,20220101,021000,True,-1.2777777777777761
8,20220101,021200,True,-1.555555555555554
9,20220101,021400,True,-1.4444444444444453
10,20220101,021600,True,-1.0555555555555547
11,20220101,021800,True,-1.4444444444444453
12,20220101,022000,True,-0.9999999999999984
13,20220101,022200,True,-1.3333333333333366
14,20220101,022400,True,-1.5000000000000018
15,20220101,022600,True,-1.6666666666666667
16,20220101,022800,True,-1.5000000000000016
17,20220101,023000,True,-1.2777777777777761
18,20220101,023200,True,-1.2777777777777761
19,20220101,023400,True,-1.4999999999999978
20,20220101,023600,True,-1.2222222222222197
21,20220101,023800,True,-0.944444444444442
22,20220101,024000,True,-0.944444444444442
23,20220101,024200,True,-1.555555555555554
24,20220101,024400,True,-0.9999999999999984
25,20220101,024600,True,-1.4444444444444413
26,20220101,024800,True,-0.944444444444442
27,20220101,025000,True,-0.777777777777777
28,20220101,025200,True,-0.8888888888888897
29,20220101,025400,True,-1.1111111111111112
30,20220101,025600,True,-1.3888888888888888
31,20220101,025800,True,-1.4444444444444453
32,20220101,030000,True,-2.5
33,20220101,030200,True,-1.4999999999999978
34,20220101,030400,True,-1.6666666666666667
35,20220101,030600,True,-2.666666666666665
36,20220101,030800,True,-5.333333333333332
37,20220101,031000,True,-3.0555555555555576
38,20220101,031200,True,-3.9444444444444433
39,20220101,031400,True,-3.0555555555555576
40,20220101,031600,True,-3.333333333333333
41,20220101,031800,True,-3.6111111111111134
42,20220101,032000,True,-3.111111111111112
43,20220101,032200,True,-2.7222222222222237
44,20220101,032400,True,-1.6111111111111103
45,20220101,032600,True,-1.722222222222221
46,20220101,032800,True,-1.722222222222223
47,20220101,033000,True,-1.6666666666666667
48,20220101,033200,True,-1.722222222222223
49,20220101,033400,True,-2.1111111111111116
50,20220101,033600,True,-2.4444444444444455
51,20220101,033800,True,-2.4444444444444438
52,20220101,034000,True,-1.555555555555554
53,20220101,034200,True,-1.2222222222222199
54,20220101,034400,True,-1.2222222222222199
55,20220101,034600,True,-1.4999999999999976
56,20220101,034800,True,-1.888888888888888
57,20220101,035000,True,-1.722222222222221
58,20220101,035200,True,-1.4444444444444453
59,20220101,035400,True,-1.2222222222222239
60,20220101,035600,True,-1.1666666666666674
61,20220101,035800,True,-1.4999999999999978
62,20220101,040000,True,-1.3888888888888888
63,20220101,040200,True,-1.1111111111111112
64,20220101,040400,True,-2.833333333333334
65,20220101,040600,True,-1.6666666666666665
66,20220101,040800,True,-1.1666666666666636
67,20220101,041000,True,-1.3888888888888888
68,20220101,041200,True,-1.5555555555555578
69,20220101,041400,True,-1.555555555555554
70,20220101,041600,True,-2.055555555555553
71,20220101,041800,True,-1.833333333333334
72,20220101,042000,True,-1.8888888888888882
73,20220101,042200,True,-1.555555555555554
74,20220101,042400,True,-1.8333333333333317
75,20220101,042600,True,-2.2777777777777786
76,20220101,042800,True,-2.0555555555555554
77,20220101,043000,True,-1.8888888888888882
78,20220101,043200,True,-2.6666666666666687
79,20220101,043400,True,-3.7777777777777763
80,20220101,043600,True,-2.5555555555555545
81,20220101,043800,True,-1.6111111111111125
82,20220101,044000,True,-1.2777777777777803
83,20220101,044200,True,-2.4444444444444455
84,20220101,044400,True,-3.999999999999998
85,20220101,044600,True,-3.0555555555555576
86,20220101,044800,True,-1.6111111111111103
87,20220101,045000,True,-3.888888888888891
88,20220101,045200,True,-3.666666666666668
89,20220101,045400,True,-3.888888888888889
90,20220101,045600,True,-3.8888888888888893
91,20220101,045800,True,-3.833333333333335
92,20220101,050000,True,-3.000000000000001
93,20220101,050200,True,-2.8888888888888906
94,20220101,050400,True,-3.888888888888891
95,20220101,050600,True,-3.9444444444444455
96,20220101,050800,True,-4.611111111111109
97,20220101,051000,True,-4.111111111111111
98,20220101,051200,True,-1.7777777777777795
99,20220101,051400,True,-1.9444444444444446
100,20220101,051600,True,-1.5555555555555558
101,20220101,051800,True,-0.8333333333333334
102,20220101,052000,True,-1.1111111111111112
103,20220101,052200,True,-1.2777777777777781
104,20220101,052400,True,-1.1666666666666674
105,20220101,052600,True,-1.1666666666666674
106,20220101,052800,True,-1.3888888888888908
107,20220101,053000,True,-1.1666666666666674
108,20220101,053200,True,-1.388888888888887
109,20220101,053400,True,-1.4999999999999996
110,20220101,053600,True,-1.3333333333333326
111,20220101,053800,True,-1.3888888888888888
112,20220101,054000,True,-1.6666666666666687
113,20220101,054200,True,-1.6666666666666667
114,20220101,054400,True,-1.722222222222221
115,20220101,054600,True,-1.3888888888888888
116,20220101,054800,True,-1.6666666666666647
117,20220101,055000,True,-1.722222222222221
118,20220101,055200,True,-1.7777777777777772
119,20220101,055400,True,-1.4999999999999976
120,20220101,055600,True,-1.3333333333333326
121,20220101,055800,True,-1.3333333333333326
122,20220101,060000,True,-1.3888888888888888
123,20220101,060200,True,-1.555555555555558
124,20220101,060400,True,-1.2777777777777781
125,20220101,060600,True,-1.2222222222222219
126,20220101,060800,True,-1.2222222222222199
127,20220101,061000,True,-1.3888888888888888
128,20220101,061200,True,-1.0000000000000004
129,20220101,061400,True,-1.0000000000000004
130,20220101,061600,True,-1.0000000000000004
131,20220101,061800,True,-1.2222222222222219
132,20220101,062000,True,-0.9444444444444461
133,20220101,062200,True,-0.9999999999999984
