,year,time,isCloudy,temp
183,20220907,054200,False,-30.9
184,20220630,073600,True,-21.0
185,20220921,103400,True,-24.4
186,20221231,053800,True,-0.09999999999999987
187,20221007,085000,False,-30.3
188,20220511,093000,False,-34.6
189,20220212,030000,False,-40.4
190,20221029,074200,False,-30.1
191,20221213,100200,True,-3.3
192,20220607,085800,False,-30.5
193,20221008,025200,True,-29.4
194,20220214,025200,False,-35.0
195,20221215,115000,True,-4.6
196,20221228,054400,True,-1.6
197,20221001,090200,True,-10.799999999999999
198,20220603,081400,False,-31.2
199,20221013,033000,False,-32.3
200,20220417,104600,True,-29.7
201,20221101,112600,True,-21.5
202,20220320,053200,True,-15.0
203,20220827,094200,True,-29.3
204,20220522,061200,False,-35.9
205,20220302,100800,False,-32.3
206,20220809,065000,False,-31.599999999999998
207,20221216,055600,True,-7.700000000000001
208,20220802,083200,True,-1.8000000000000007
209,20220305,044200,False,-30.4
210,20220617,075800,False,-34.8
211,20220223,091000,True,-7.199999999999999
212,20221230,102000,True,-8.1
213,20220128,084800,False,-32.6
214,20220323,113400,False,-32.3
215,20221102,052000,False,-30.6
216,20220613,071400,True,-10.799999999999999
217,20220414,044000,True,-0.5
218,20220622,092800,False,-30.700000000000003
219,20220831,071000,True,-29.200000000000003
220,20221022,092000,True,-25.9
221,20221214,044800,True,-1.8999999999999995
222,20220210,063200,False,-32.199999999999996
223,20220412,051200,True,-0.10000000000000009
224,20220615,064600,False,-31.5
225,20220303,051000,True,-27.4
226,20221017,075000,False,-30.7
227,20221210,040400,False,-31.400000000000002
228,20221030,031200,True,-24.6
229,20220123,020600,False,-30.599999999999998
230,20220922,043200,True,-3.5999999999999996
231,20220620,083600,False,-30.8
232,20220225,084200,True,2.7
233,20220918,084600,True,-26.9
234,20221223,032000,True,-20.7
235,20221226,125800,True,-13.3
236,20220308,075800,True,-7.9
237,20220712,060200,True,-29.299999999999997
238,20220515,055600,False,-31.8
239,20220903,092400,False,-31.3
240,20220601,052000,True,-17.3
241,20220322,080600,False,-33.9
242,20221231,091200,True,-1.1
243,20221222,121400,False,-36.2
244,20221025,114000,True,-3.5
245,20221018,055400,False,-31.299999999999997
246,20221023,101200,True,-17.099999999999998
247,20220721,092000,True,-28.0
248,20220823,052400,True,-26.2
249,20220324,095400,False,-30.2
250,20221001,052800,True,-14.8
251,20220517,044800,True,-10.2
252,20220311,072400,True,-22.2
253,20220320,091800,True,-10.2
254,20221202,063000,True,-3.0999999999999996
255,20221211,053000,True,-15.200000000000001
256,20220531,093800,True,-12.3
257,20221027,085800,True,-8.4
258,20220923,050600,True,-24.1
259,20220621,090200,True,-29.200000000000003
260,20220408,054400,False,-35.3
261,20220122,033200,False,-33.0
262,20221031,022600,False,-32.5
263,20220123,120600,True,-7.6
264,20221012,062800,False,-30.3
265,20220504,074800,True,-3.0
266,20220801,081800,True,-25.8
267,20220830,062400,False,-31.0
268,20221023,081400,True,-17.8
269,20221105,054600,True,-3.8
270,20220211,070600,False,-34.6
271,20221025,094600,True,-13.0
272,20220322,100000,True,-20.8
273,20220829,065800,False,-31.7
274,20221231,111400,True,-7.1
275,20220921,041800,True,-29.0
276,20220217,065400,False,-36.3
277,20220612,062000,True,-28.5
278,20221010,073600,True,-28.900000000000002
279,20220803,090600,True,-25.799999999999997
280,20220609,074200,True,-21.1
281,20220213,061800,False,-35.199999999999996
282,20220918,104000,True,-26.299999999999997
283,20220925,045400,False,-30.0
284,20220627,085000,False,-30.799999999999997
285,20221107,045800,True,-8.5
286,20220411,053800,False,-31.7
287,20220222,082400,True,-26.099999999999998
288,20221224,034600,True,-3.5000000000000004
289,20220225,104400,True,3.000000000000001
290,20221203,070400,True,-0.9000000000000004
291,20220512,053000,True,-14.9
292,20220310,061000,True,-2.3000000000000007
293,20220904,094200,True,-29.599999999999998
294,20220401,061200,True,-23.7
295,20220606,054600,True,-3.799999999999999
296,20220221,100800,True,-0.5
297,20220711,062800,False,-30.099999999999998
298,20221207,074800,False,-32.900000000000006
299,20220720,081400,True,-25.900000000000002
300,20220822,041000,True,-17.0
301,20220509,045200,True,-23.8
302,20221130,033000,True,-1.9999999999999991
303,20220429,085200,True,-5.4
304,20221226,025800,True,-17.7
305,20220407,074000,False,-39.199999999999996
306,20220708,065400,True,-29.599999999999998
307,20221230,082600,True,-7.7
308,20220824,054200,True,-29.9
309,20220323,093200,False,-34.7
310,20221222,021400,True,-6.299999999999999
311,20220223,111600,True,-6.0
312,20221205,065600,True,-2.7
313,20221002,050200,True,-25.0
314,20221020,103800,False,-31.2
315,20220928,082000,False,-31.7
316,20221213,034600,True,-3.0999999999999996
317,20220212,104400,False,-36.9
318,20220309,090200,True,-6.1000000000000005
319,20221208,022400,True,-17.0
320,20220209,112600,True,-16.2
321,20220418,090000,False,-34.0
322,20220216,100800,True,-12.0
323,20220305,093202,False,-31.4
324,20221230,074800,True,-8.3
325,20220828,100400,False,-30.9
326,20221028,053200,False,-31.999999999999996
327,20221015,112600,False,-30.700000000000003
328,20221211,025800,True,-17.0
329,20221218,090800,True,-4.799999999999999
330,20221229,073400,True,-11.1
331,20220711,094600,True,-28.7
332,20221207,082600,True,-16.1
333,20220314,093200,False,-34.5
334,20220405,093000,True,-7.6
335,20221215,021400,True,-3.9
336,20220214,111600,False,-33.0
337,20220306,030000,True,-2.8000000000000003
338,20220321,074200,False,-34.300000000000004
339,20220126,041600,False,-35.699999999999996
340,20221008,111600,True,-28.5
341,20221017,103800,True,-29.6
342,20221226,053000,True,-5.300000000000001
343,20220308,103000,True,-6.7
344,20221010,085800,True,-29.5
345,20220506,093800,True,-22.8
346,20220519,081600,False,-30.8
347,20220929,111200,True,-25.700000000000003
348,20221019,030800,False,-33.400000000000006
349,20220616,090200,False,-33.0
350,20221129,042400,True,-2.3000000000000007
351,20220829,093600,False,-30.8
352,20220313,115200,True,-16.9
353,20220807,062400,True,-26.2
354,20220208,081400,False,-31.8
355,20220424,042600,False,-33.4
356,20220419,103200,True,-22.1
357,20220226,070600,False,-38.8
358,20221012,094600,True,-29.700000000000003
359,20220504,082600,True,-1.4
360,20220218,033800,False,-33.5
361,20220315,100000,False,-31.400000000000002
362,20221206,111400,True,-29.9
363,20220220,065400,False,-36.800000000000004
364,20220916,041800,True,-26.9
365,20220909,053600,False,-34.3
366,20221009,082400,False,-30.1
367,20221202,115800,True,3.0
368,20220531,065600,True,-25.5
369,20221027,073600,True,-29.4
370,20220404,100200,False,-37.4
371,20220912,045400,False,-36.099999999999994
372,20220224,061800,False,-35.900000000000006
373,20220610,085000,True,-26.7
374,20221130,045800,True,-2.6999999999999993
375,20220215,082400,False,-34.699999999999996
376,20221214,032000,True,-2.7
377,20220215,102200,True,-19.8
378,20220228,043600,False,-31.5
379,20220404,080400,False,-38.6
380,20220901,075400,True,-29.6
381,20220809,051400,False,-32.9
382,20221009,102200,True,-29.4
383,20220522,055600,False,-36.2
384,20220127,052200,True,-19.8
385,20220905,071800,False,-30.2
386,20220315,080600,True,-29.4
387,20221206,091200,True,-22.900000000000002
388,20220504,102000,True,-10.0
389,20221228,060000,True,-1.9000000000000001
390,20221215,121400,True,-6.0
391,20221012,114000,True,-29.2
392,20220419,083400,True,-22.0
393,20221209,031000,True,-20.5
394,20220208,101200,False,-35.2
395,20221029,040600,False,-31.6
396,20220814,052400,True,-22.400000000000002
397,20220313,095400,False,-30.5
398,20220520,044800,True,-16.5
399,20220402,095600,True,-24.0
400,20220907,060600,False,-31.5
401,20220918,072800,True,-10.200000000000001
402,20220929,091400,True,-15.9
403,20221208,122400,True,-17.6
404,20221102,024800,False,-30.799999999999997
405,20220308,083600,True,-6.5
406,20221221,055600,True,-1.2999999999999998
407,20221026,060200,True,-28.7
408,20220728,051800,True,-28.0
409,20220620,075800,False,-30.3
410,20220214,091000,False,-34.1
411,20221207,102000,True,-6.800000000000001
412,20220314,113400,False,-34.400000000000006
413,20220505,091200,False,-31.7
414,20220908,040200,False,-31.1
415,20221202,015800,True,-7.699999999999999
416,20220423,044000,True,-15.0
417,20220615,092800,True,-24.1
418,20221223,044800,True,-17.6
419,20220128,072600,True,-20.2
420,20220828,080200,False,-31.8
421,20220227,063200,False,-34.7
422,20220425,051200,False,-36.699999999999996
423,20220518,092200,True,-27.5
424,20220309,110400,True,1.2
425,20221227,040400,True,-27.1
426,20220608,091800,True,-29.3
427,20221007,031200,False,-32.3
428,20220928,102600,True,-22.8
429,20220617,083600,False,-34.3
430,20220902,094800,False,-34.7
431,20220407,061800,False,-39.3
432,20220418,073600,False,-33.5
433,20220227,100200,False,-34.5
434,20221201,074200,False,-30.599999999999998
435,20221006,041600,False,-31.0
436,20221129,021400,True,-2.1999999999999993
437,20220128,111600,False,-35.300000000000004
438,20221019,053800,False,-31.2
439,20220928,061600,False,-32.3
440,20220403,065400,True,-25.6
441,20221227,123400,True,-20.3
442,20220309,073400,True,-7.3999999999999995
443,20220820,045600,True,-12.000000000000002
444,20220218,050800,True,-28.999999999999996
445,20220310,074800,True,-2.5
446,20220826,050400,True,-26.2
447,20221026,103200,True,-12.600000000000001
448,20221220,025200,True,-12.8
449,20220221,115000,True,3.0
450,20220619,053000,True,-28.8
451,20221229,090200,True,-9.7
452,20220822,054800,True,-17.0
453,20220314,070400,True,0.09999999999999998
454,20220325,093800,False,-35.8
455,20221207,061000,False,-31.8
456,20220829,070000,False,-31.5
457,20220502,074200,True,-8.9
458,20221014,062200,False,-34.0
459,20220428,103800,False,-30.4
460,20220226,093000,False,-38.199999999999996
461,20221208,041400,True,-4.8999999999999995
462,20220519,062000,False,-30.9
463,20221107,050000,True,-7.4
464,20220616,073400,False,-33.5
465,20220213,074000,False,-34.7
466,20220918,111800,True,-26.1
467,20220627,090800,False,-30.8
468,20221028,030200,False,-33.4
469,20220124,033800,False,-35.0
470,20220907,103600,True,-29.7
471,20220320,104600,False,-31.900000000000002
472,20221009,061200,False,-30.0
473,20221027,090000,True,-8.8
474,20220215,061200,True,-24.8
475,20220417,053200,True,-9.8
476,20221101,045200,True,-28.5
477,20221215,042400,True,-4.7
478,20220504,061000,True,-4.6000000000000005
479,20221228,103000,True,-1.5000000000000002
480,20220801,094000,True,-27.700000000000003
481,20220927,041200,False,-30.5
482,20220126,022600,False,-36.5
483,20220923,064002,True,-29.5
484,20221206,072400,True,-15.200000000000001
485,20220517,051000,True,-19.0
486,20220710,064400,True,-28.2
487,20220315,063000,True,-28.5
488,20220913,035000,False,-31.700000000000003
489,20221228,083600,True,-1.9
490,20220224,102800,False,-33.9
491,20220404,063200,True,-24.099999999999998
492,20221027,110600,True,-18.5
493,20221220,125200,True,-15.5
494,20220320,084000,True,-11.9
495,20220929,072200,True,-14.7
496,20220308,060000,True,-6.3999999999999995
497,20221226,130000,True,-11.399999999999999
498,20221021,105400,True,-26.1
499,20220226,113600,False,-36.3
500,20220807,101400,True,-26.9
501,20220709,063800,True,-24.599999999999998
502,20221025,101800,True,-11.5
503,20220511,044200,True,-28.7
504,20221007,052200,False,-30.6
505,20220505,072400,False,-32.9
506,20221229,110400,True,-11.9
507,20221013,064400,False,-30.8
508,20221214,051000,True,-1.7999999999999998
509,20220831,064800,True,-29.6
510,20220307,040400,True,-1.2000000000000002
511,20220127,031200,False,-36.9
512,20220221,095600,True,-0.8
513,20221017,060800,False,-30.5
514,20220804,083800,True,-27.4
515,20220303,044800,False,-32.300000000000004
516,20221026,083400,False,-32.400000000000006
517,20221008,072600,True,-29.0
518,20220719,051200,True,-14.4
519,20220126,122600,True,-11.9
520,20220416,040600,True,-1.2
521,20220611,075200,True,-26.0
522,20220214,072600,False,-33.5
523,20220529,092800,True,-1.0
524,20220518,071400,False,-35.8
525,20221209,052000,True,-19.2
526,20220924,043800,False,-33.0
527,20221029,023600,False,-31.9
528,20220617,060000,False,-32.5
529,20220410,055400,False,-41.1
530,20220223,084800,True,-8.1
531,20220301,055600,True,-27.1
532,20221212,044200,True,3.6999999999999997
533,20221015,071600,False,-33.5
534,20220828,063400,False,-31.700000000000003
535,20220128,091000,True,-25.200000000000003
536,20220819,080800,True,-16.8
537,20220216,063800,True,1.2999999999999998
538,20220414,051800,True,-4.1
539,20220227,080400,False,-34.5
540,20220209,071600,False,-30.9
541,20221024,064400,True,-17.2
542,20221223,051000,True,-21.0
543,20220330,040400,False,-35.4
544,20220503,091800,True,-11.100000000000001
545,20221204,015200,True,-24.1
546,20220911,052600,False,-32.9
547,20220613,092200,True,-6.8999999999999995
548,20221020,060800,False,-32.7
549,20220802,060400,True,-9.8
550,20220507,095400,True,-17.8
551,20220529,064600,True,-3.5
552,20220421,040600,False,-35.0
553,20220223,072600,True,-10.5
554,20220608,084000,True,-26.4
555,20220310,102000,True,-2.299999999999997
556,20221008,084800,True,-29.200000000000003
557,20221203,113400,True,-1.5999999999999996
558,20221001,031800,True,-24.0
559,20220913,043800,False,-34.7
560,20220427,055400,True,-19.200000000000003
561,20220214,084800,False,-33.2
562,20220817,064802,True,-28.7
563,20221225,044200,True,-23.599999999999998
564,20221022,071600,False,-32.9
565,20220219,035400,False,-33.6
566,20220831,092600,True,-29.5
567,20220221,063800,True,-24.900000000000002
568,20220210,080400,False,-31.400000000000002
569,20221005,035400,True,-29.8
570,20220401,102200,False,-36.900000000000006
571,20220827,035800,True,-29.299999999999997
572,20220406,084200,False,-39.599999999999994
573,20220903,071200,False,-34.6
574,20220428,075000,False,-30.9
575,20220520,051000,True,-18.0
576,20220727,064400,True,-27.8
577,20221231,072400,True,-3.3000000000000003
578,20220322,063000,False,-34.7
579,20220924,035000,False,-35.2
580,20220213,102800,False,-35.8
581,20221010,110600,True,-29.1
582,20221102,031000,True,-29.700000000000003
583,20221204,095400,True,-5.5
584,20220712,083400,True,-28.900000000000002
585,20220810,043000,False,-31.5
586,20220311,091200,True,-20.7
587,20221104,024200,False,-34.6
588,20220302,121400,True,-28.8
589,20221211,130000,True,-15.0
590,20221016,105400,False,-30.1
591,20221210,023400,True,-27.099999999999998
592,20220211,113600,False,-36.5
593,20220629,055600,True,-27.3
594,20220905,064000,False,-30.599999999999998
595,20220830,101400,True,-29.8
596,20221228,075800,True,-0.9
597,20221012,101800,True,-29.7
598,20221030,052200,False,-30.8
599,20220721,071600,True,-26.6
600,20220315,115800,True,-29.199999999999996
601,20221023,062200,True,-16.6
602,20220211,093000,False,-35.699999999999996
603,20220916,054000,True,-24.7
604,20221016,085200,False,-30.9
605,20220311,111400,True,-21.0
606,20220621,073400,True,-29.4
607,20221130,050000,True,-2.5999999999999996
608,20220224,074000,False,-37.400000000000006
609,20220610,090800,True,-26.200000000000003
610,20221204,115200,True,-2.4
611,20220803,073000,True,-26.0
612,20220402,100800,True,-27.5
613,20220222,061200,True,-16.3
614,20221019,025000,False,-33.3
615,20220420,053200,True,-2.3
616,20220331,053000,False,-32.3
617,20221222,042400,True,-13.9
618,20220818,065200,True,-28.5
619,20220910,041200,False,-36.5
620,20220612,081600,True,-22.2
621,20221002,033200,True,-27.1
622,20220406,104400,False,-39.8
623,20220401,082400,False,-38.199999999999996
624,20221211,030000,True,-15.500000000000002
625,20220210,100200,True,-21.7
626,20220720,062200,True,-25.9
627,20221031,041600,False,-31.1
628,20220325,065600,False,-33.4
629,20220122,050200,False,-34.0
630,20221218,085000,True,-3.5999999999999996
631,20220306,025800,True,-2.9
632,20221210,123400,True,-26.6
633,20220310,082600,True,-3.0
634,20221203,093200,True,-1.5
635,20220817,045600,True,-27.5
636,20220919,074400,False,-32.3
637,20221209,124800,True,-10.6
638,20221217,025200,True,-3.8000000000000007
639,20220418,085800,False,-34.300000000000004
640,20220216,115000,True,-8.799999999999999
641,20220304,034600,False,-34.4
642,20220902,062600,False,-34.5
643,20220124,045000,True,-17.4
644,20220323,070400,False,-37.5
645,20220815,054800,True,-26.8
646,20220312,093800,True,-25.3
647,20221230,061000,True,-7.700000000000001
648,20220504,055400,True,-6.0
649,20221012,043400,False,-31.299999999999997
650,20220830,043800,False,-32.599999999999994
651,20220909,084400,False,-35.3
652,20220927,075600,True,-28.0
653,20220422,080600,True,-14.9
654,20220302,063800,False,-31.6
655,20221220,091000,True,-13.0
656,20221009,055600,False,-30.3
657,20220904,035800,False,-33.5
658,20220127,105600,True,-15.900000000000002
659,20221101,071600,True,-23.4
660,20220610,052200,False,-30.099999999999998
661,20220215,055600,True,-19.1
662,20220408,075800,False,-35.6
663,20221226,084200,True,-19.2
664,20221129,095600,True,-2.6999999999999993
665,20220213,040400,False,-36.300000000000004
666,20220420,091800,True,-16.3
667,20220411,072400,True,-26.9
668,20221107,064400,True,-7.2
669,20221213,063200,True,-1.5
670,20221231,130800,True,-2.3
671,20220217,044800,False,-36.8
672,20220921,060400,True,-27.2
673,20220424,095400,False,-30.6
674,20220910,083800,False,-31.2
675,20220628,084800,True,-28.3
676,20221027,024200,True,-10.9
677,20220917,105800,True,-27.9
678,20220221,121400,True,3.4999999999999996
679,20220122,092800,False,-30.5
680,20221207,055400,False,-31.6
681,20220314,044000,True,-6.8
682,20220913,101400,False,-30.1
683,20220602,071600,True,-27.900000000000002
684,20220405,044200,True,-5.699999999999999
685,20220220,032000,False,-36.5
686,20220808,095200,False,-31.2
687,20221221,102200,True,-9.100000000000001
688,20221203,051800,True,-1.0
689,20220826,064000,True,-23.5
690,20220403,051000,True,-29.2
691,20220604,064400,False,-30.700000000000003
692,20220731,101000,True,-26.799999999999997
693,20221021,031000,False,-34.1
694,20221028,084000,False,-33.0
695,20220330,102800,False,-36.6
696,20221129,015000,True,-2.8
697,20220128,125200,True,-26.999999999999996
698,20220510,063200,True,-17.5
699,20221028,104600,True,-11.1
700,20221015,045200,False,-32.6
701,20221212,070600,True,-1.1
702,20220301,061200,True,-26.900000000000002
703,20220209,045200,False,-33.2
704,20220920,073000,False,-31.1
705,20220518,045000,False,-36.099999999999994
706,20220410,061000,False,-41.7
707,20220617,054400,False,-31.4
708,20220915,094000,True,-27.8
709,20220212,053000,False,-38.8
710,20221231,030800,True,-0.10000000000000009
711,20220719,065600,True,-25.5
712,20221210,061800,True,-26.6
713,20220307,074000,True,-2.1999999999999993
714,20221214,065400,True,-2.6999999999999993
715,20221013,050000,False,-31.4
716,20221229,124000,True,-11.0
717,20220423,093200,False,-33.6
718,20220630,090000,True,-16.5
719,20221020,022400,False,-34.5
720,20220814,085600,True,-12.6
721,20220511,070600,False,-35.099999999999994
722,20220313,042600,False,-32.9
723,20221018,074800,False,-30.3
724,20221222,100800,False,-37.7
725,20220128,025200,False,-36.800000000000004
726,20220402,042400,False,-37.8
727,20221129,115000,True,-4.1000000000000005
728,20220227,034600,False,-35.5
729,20221226,104400,True,-17.0
730,20220308,054400,True,-4.8999999999999995
731,20220603,062200,False,-30.2
732,20220912,112000,False,-33.6
733,20220522,082400,False,-32.7
734,20220311,053800,True,-21.7
735,20220816,094800,True,-27.9
736,20220513,061800,False,-35.1
737,20221220,111600,True,-12.900000000000002
738,20220618,074000,False,-33.0
739,20220422,100000,True,-11.9
740,20220909,104200,False,-33.1
741,20220225,025800,True,-1.8000000000000007
742,20220823,073800,True,-26.799999999999997
743,20220517,065400,True,-13.100000000000001
744,20221001,073400,True,-29.0
745,20220607,090000,False,-30.4
746,20220905,050400,False,-31.299999999999997
747,20220629,061200,True,-27.5
748,20221105,103200,True,-2.0
749,20221017,022400,False,-32.6
750,20220823,085600,True,-26.7
751,20220324,042600,False,-34.3
752,20221215,100800,True,-4.4
753,20220508,081400,True,-25.3
754,20220219,081600,False,-33.0
755,20220408,103000,False,-33.5
756,20220901,054800,False,-30.299999999999997
757,20220210,034600,True,-10.4
758,20221211,104400,True,-27.6
759,20220302,115000,True,-28.400000000000002
760,20220809,070800,False,-31.6
761,20220816,062600,True,-27.700000000000003
762,20220918,053400,True,-2.3999999999999986
763,20220515,082400,False,-31.599999999999998
764,20221003,094400,True,-27.0
765,20221208,103800,False,-31.900000000000002
766,20220428,041400,True,-21.700000000000003
767,20220601,085200,True,-8.2
768,20220212,025800,False,-41.7
769,20221007,090800,True,-29.299999999999997
770,20220125,062000,True,1.3
771,20220814,073800,True,-14.100000000000001
772,20220825,090400,True,-12.399999999999999
773,20220727,050000,True,-29.7
774,20220520,065400,True,-27.8
775,20220318,090000,False,-32.8
776,20221022,045200,False,-33.0
777,20221225,070600,True,-12.0
778,20221202,034400,True,-6.1
779,20220917,073000,True,-29.7
780,20221104,090000,True,-29.299999999999997
781,20220706,081600,True,-27.8
782,20220728,070400,True,-27.1
783,20220427,061000,True,-16.4
784,20220620,054400,False,-31.3
785,20220922,094000,True,-27.5
786,20220218,112400,False,-32.5
787,20221219,022600,True,-5.5
788,20220409,090200,False,-30.4
789,20221206,030800,False,-32.8
790,20220529,050200,True,-19.4
791,20220802,054000,True,-9.499999999999998
792,20221216,082400,True,-5.5
793,20221227,061800,True,-27.900000000000002
794,20220305,093000,False,-31.3
795,20220421,074200,False,-32.8
796,20220330,074000,True,-12.399999999999999
797,20221019,111400,True,-29.8
798,20221223,065400,True,-16.5
799,20221024,050000,True,-13.6
800,20220824,103600,True,-29.3
801,20221204,021600,True,-28.9
802,20220429,052000,True,-8.5
803,20221102,105400,True,-3.8
804,20221010,024200,False,-32.3
805,20220216,121400,True,-7.0
806,20220920,105800,True,-29.2
807,20220824,083000,True,-28.400000000000002
808,20221230,055400,True,-9.799999999999999
809,20220323,044000,False,-37.099999999999994
810,20220124,071400,True,-5.3
811,20221019,091200,False,-30.0
