,year,time,isCloudy,temp
9267,20220429,072800,False,-31.77777777777778
9268,20220429,073000,False,-31.388888888888886
9269,20220429,073200,False,-31.61111111111111
9270,20220429,073400,False,-31.500000000000004
9271,20220429,073600,False,-32.111111111111114
9272,20220429,073800,False,-31.5
9273,20220429,074000,False,-31.833333333333336
9274,20220429,074200,False,-31.222222222222225
9275,20220429,074400,False,-31.333333333333332
9276,20220429,074600,False,-31.555555555555554
9277,20220429,074800,False,-31.166666666666668
9278,20220429,075000,False,-30.777777777777775
9279,20220429,075200,False,-31.166666666666664
9280,20220429,075400,False,-31.61111111111111
9281,20220429,075600,False,-31.83333333333333
9282,20220429,075800,False,-31.833333333333336
9283,20220429,100000,True,-28.166666666666668
9284,20220429,100200,True,-28.11111111111111
9285,20220429,100400,True,-28.055555555555554
9286,20220429,100600,True,-28.055555555555557
9287,20220429,100800,True,-28.000000000000004
9288,20220429,101000,True,-27.944444444444446
9289,20220429,101200,True,-27.833333333333336
9290,20220429,101400,True,-27.666666666666664
9291,20220429,101600,True,-27.27777777777778
9292,20220429,101800,True,-27.166666666666664
9293,20220429,102000,True,-27.5
9294,20220429,102200,True,-27.500000000000004
9295,20220429,102400,True,-27.055555555555557
9296,20220429,102600,True,-27.222222222222225
9297,20220429,102800,True,-27.055555555555554
9298,20220429,103000,True,-26.833333333333332
9299,20220429,103200,True,-27.055555555555554
9300,20220429,103400,True,-27.333333333333332
9301,20220429,103600,True,-27.22222222222222
9302,20220429,103800,True,-27.666666666666668
9303,20220429,104000,True,-27.944444444444443
9304,20220429,104200,True,-27.944444444444443
9305,20220429,104400,True,-28.33333333333333
9306,20220429,104600,True,-28.27777777777778
9307,20220429,104800,True,-27.833333333333336
9308,20220429,105000,True,-27.444444444444443
9309,20220429,105200,True,-27.66666666666667
9310,20220429,105400,True,-27.5
9311,20220429,105600,True,-27.388888888888893
9312,20220429,105800,True,-27.333333333333336
9313,20220429,110000,True,-27.0
9314,20220429,110200,True,-27.388888888888893
9315,20220429,110400,True,-27.166666666666664
9316,20220429,110600,True,-26.944444444444446
9317,20220429,110800,True,-27.055555555555557
9318,20220430,060000,True,-9.944444444444443
9319,20220430,060200,True,-9.944444444444443
9320,20220430,060400,True,-10.0
9321,20220430,060600,True,-11.38888888888889
9322,20220430,060800,True,-12.333333333333336
9323,20220430,061000,True,-10.944444444444445
9324,20220430,061200,True,-10.888888888888886
9325,20220430,061400,True,-10.444444444444446
9326,20220430,061600,True,-10.111111111111112
9327,20220430,061800,True,-9.944444444444445
9328,20220430,062000,True,-9.166666666666664
9329,20220430,062200,True,-9.166666666666666
9330,20220430,062400,True,-9.666666666666664
9331,20220430,063200,True,-13.055555555555554
9332,20220430,063400,True,-11.499999999999996
9333,20220430,063600,True,-9.944444444444443
9334,20220430,063800,True,-9.666666666666666
9335,20220430,064000,True,-10.5
9336,20220430,064200,True,-10.500000000000002
9337,20220430,064400,True,-10.222222222222225
9338,20220430,064600,True,-9.944444444444443
9339,20220430,064800,True,-9.277777777777775
9340,20220430,065000,True,-7.833333333333334
9341,20220430,065200,True,-7.611111111111113
9342,20220430,065400,True,-7.5
9343,20220430,065600,True,-7.444444444444445
9344,20220430,065800,True,-7.611111111111113
9345,20220430,090000,True,-9.944444444444443
9346,20220430,090200,True,-10.444444444444443
9347,20220430,090400,True,-10.277777777777779
9348,20220430,090600,True,-11.055555555555559
9349,20220430,090800,True,-11.333333333333332
9350,20220430,091000,True,-10.11111111111111
9351,20220430,091200,True,-9.111111111111114
9352,20220430,091400,True,-9.055555555555554
9353,20220430,091600,True,-8.72222222222222
9354,20220430,091800,True,-8.555555555555554
9355,20220430,092000,True,-8.999999999999998
9356,20220430,092200,True,-8.833333333333332
9357,20220430,092400,True,-9.055555555555559
9358,20220430,092600,True,-9.000000000000002
9359,20220430,092800,True,-8.833333333333332
9360,20220430,093000,True,-8.444444444444446
9361,20220430,093200,True,-9.222222222222225
9362,20220430,093400,True,-9.22222222222222
9363,20220430,093600,True,-8.722222222222223
9364,20220430,093800,True,-8.833333333333332
9365,20220430,094000,True,-8.333333333333334
9366,20220430,094200,True,-8.000000000000004
9367,20220430,094400,True,-7.222222222222222
